,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,AAPL,IBM,AAPL,IBM,AAPL,IBM,AAPL,IBM,AAPL,IBM,AAPL,IBM
Date,,,,,,,,,,,,
2009-02-18,2.9124579429626465,63.67975997924805,3.370357036590576,91.51000213623047,3.4232141971588135,92.25,3.3114285469055176,90.44000244140625,3.3946428298950195,91.16999816894531,684779200,8492600
2009-02-19,2.797342538833618,61.88441848754883,3.23714280128479,88.93000030517578,3.3660714626312256,92.16000366210938,3.218214273452759,88.44999694824219,3.3346428871154785,91.05999755859375,922804400,12622700
2009-02-20,2.814624309539795,61.78699493408203,3.2571427822113037,88.79000091552734,3.299999952316284,89.9000015258789,3.1785714626312256,87.33999633789062,3.192857027053833,88.05000305175781,750316000,12400700
2009-02-23,2.6834609508514404,58.71121597290039,3.1053571701049805,84.37000274658203,3.2857143878936768,89.33000183105469,3.0896427631378174,84.19000244140625,3.273214340209961,89.30000305175781,786982000,13509600
2009-02-24,2.7853050231933594,60.123836517333984,3.2232143878936768,86.4000015258789,3.2460713386535645,87.08000183105469,3.107142925262451,84.0999984741211,3.1232142448425293,84.62999725341797,807105600,12915300
2009-02-25,2.8133902549743652,59.77592849731445,3.255714178085327,85.9000015258789,3.3185713291168213,87.12000274658203,3.1875,82.8499984741211,3.2092857360839844,86.0,833053200,12646400
2009-02-26,2.752592086791992,61.912254333496094,3.185357093811035,88.97000122070312,3.3185713291168213,90.19999694824219,3.177142858505249,86.33000183105469,3.2857143878936768,86.8499984741211,629868400,17423200
2009-02-27,2.7562947273254395,64.04165649414062,3.189642906188965,92.02999877929688,3.260714292526245,93.27999877929688,3.1310713291168213,88.01000213623047,3.140357255935669,88.12000274658203,706658400,21311200
2009-03-02,2.7140138149261475,61.96791458129883,3.140714168548584,89.05000305175781,3.2571427822113037,91.9000015258789,3.1310713291168213,88.75,3.1471428871154785,91.16999816894531,770929600,15231700
2009-03-03,2.727285146713257,61.07719421386719,3.156071424484253,87.7699966430664,3.2407143115997314,90.18000030517578,3.1385715007781982,87.19000244140625,3.1760714054107666,90.16000366210938,724340400,13744100
2009-03-04,2.8136987686157227,62.27410125732422,3.2560713291168213,89.48999786376953,3.3132143020629883,91.23999786376953,3.1946427822113037,87.5999984741211,3.2207143306732178,88.97000122070312,741403600,15391700
2009-03-05,2.7417895793914795,60.87537384033203,3.1728570461273193,87.4800033569336,3.281071424484253,90.16000366210938,3.158928632736206,87.0199966430664,3.2307143211364746,88.12999725341797,706899200,14930100
2009-03-06,2.6325390338897705,59.71327209472656,3.046428680419922,85.80999755859375,3.1571428775787354,88.25,2.940357208251953,83.80999755859375,3.1549999713897705,87.47000122070312,1011147200,15186000
2009-03-09,2.5649502277374268,58.09187698364258,2.968214273452759,83.4800033569336,3.1285715103149414,86.80000305175781,2.9489285945892334,83.0199966430664,3.0064284801483154,84.69999694824219,698297600,13151800
2009-03-10,2.7353084087371826,60.71533203125,3.1653571128845215,87.25,3.184642791748047,87.25,3.01285719871521,83.63999938964844,3.031071424484253,85.11000061035156,844258800,15914800
2009-03-11,2.860299825668335,61.66868209838867,3.309999942779541,88.62000274658203,3.359642744064331,89.54000091552734,3.1992857456207275,86.72000122070312,3.2074999809265137,87.51000213623047,846372800,11823900
2009-03-12,2.973564863204956,62.90736389160156,3.4410715103149414,90.4000015258789,3.4492857456207275,90.5999984741211,3.2857143878936768,87.48999786376953,3.317857027053833,88.58999633789062,768457200,11829200
2009-03-13,2.9606032371520996,62.8795280456543,3.4260714054107666,90.36000061035156,3.471428632736206,90.6500015258789,3.393214225769043,89.29000091552734,3.4392857551574707,90.4000015258789,601168400,9111900
2009-03-16,2.9448628425598145,63.477962493896484,3.4078571796417236,91.22000122070312,3.4782142639160156,93.0,3.3635714054107666,90.54000091552734,3.447499990463257,91.6500015258789,797244000,11793700
2009-03-17,3.0757181644439697,64.65402221679688,3.5592856407165527,92.91000366210938,3.560357093811035,92.91000366210938,3.395357131958008,90.44999694824219,3.401428461074829,91.11000061035156,786646000,11489700
2009-03-18,3.133122444152832,63.9859619140625,3.6257143020629883,91.94999694824219,3.695714235305786,92.9000015258789,3.5614285469055176,89.41000366210938,3.568214178085327,89.45999908447266,796037200,17954300
2009-03-19,3.1362075805664062,64.48004913330078,3.6292858123779297,92.66000366210938,3.6857142448425293,93.3499984741211,3.580357074737549,91.51000213623047,3.637500047683716,92.83999633789062,500180800,9899300
2009-03-20,3.135281562805176,64.37565612792969,3.6282143592834473,92.51000213623047,3.682499885559082,95.0,3.5917856693267822,92.18000030517578,3.646071434020996,93.16000366210938,695587200,12193900
2009-03-23,3.322614908218384,68.69007873535156,3.8450000286102295,98.70999908447266,3.8628571033477783,98.70999908447266,3.6339285373687744,93.69999694824219,3.6682143211364746,93.69999694824219,666397200,12407200
2009-03-24,3.2868154048919678,68.40479278564453,3.8035714626312256,98.30000305175781,3.908571481704712,99.55000305175781,3.7639286518096924,97.5199966430664,3.7985713481903076,97.69000244140625,640612000,9346700
2009-03-25,3.286505937576294,68.1612319946289,3.8032143115997314,97.94999694824219,3.869999885559082,99.86000061035156,3.7092857360839844,96.08999633789062,3.8421428203582764,98.47000122070312,646618000,12017000
2009-03-26,3.3908205032348633,68.73878479003906,3.9239284992218018,98.77999877929688,3.9278571605682373,99.19999694824219,3.8421428203582764,97.75,3.851071357727051,98.47000122070312,616252000,11434600
2009-03-27,3.297616720199585,65.51689910888672,3.8160715103149414,94.1500015258789,3.8760714530944824,96.0,3.799999952316284,92.75,3.8653571605682373,95.98999786376953,492872800,15745200
2009-03-30,3.2247822284698486,65.77437591552734,3.731785774230957,94.5199966430664,3.750357151031494,94.73999786376953,3.664642810821533,91.80000305175781,3.7325000762939453,92.0,502796000,10964000
2009-03-31,3.2442257404327393,67.42361450195312,3.7542858123779297,96.88999938964844,3.8375000953674316,98.66000366210938,3.75,94.8499984741211,3.766071319580078,94.95999908447266,570080000,14553700
2009-04-01,3.354403257369995,67.92461395263672,3.8817856311798096,97.61000061035156,3.892857074737549,98.0,3.710357189178467,95.69999694824219,3.7174999713897705,96.12999725341797,589372000,12212900
2009-04-02,3.478468894958496,70.15840911865234,4.025357246398926,100.81999969482422,4.098214149475098,101.98999786376953,3.9207143783569336,98.37999725341797,3.9335713386535645,99.1500015258789,812366800,16219000
2009-04-03,3.5796966552734375,71.1325912475586,4.142499923706055,102.22000122070312,4.147500038146973,102.66000366210938,4.054285526275635,99.70999908447266,4.078214168548584,99.7300033569336,636241200,10962900
2009-04-06,3.6556174755096436,70.67333984375,4.2303571701049805,101.55999755859375,4.2410712242126465,101.8499984741211,4.045714378356934,100.0,4.105000019073486,100.9000015258789,658064400,8819800
2009-04-07,3.549143075942993,68.71794128417969,4.107142925262451,98.75,4.166785717010498,100.5,4.078214168548584,98.5199966430664,4.16178560256958,100.16999816894531,536580800,8768400
2009-04-08,3.5898807048797607,70.41587829589844,4.154285907745361,101.19000244140625,4.171071529388428,101.55000305175781,4.0921430587768555,99.0,4.122499942779541,99.44999694824219,455630000,7285200
2009-04-09,3.690182685852051,70.77075958251953,4.270357131958008,101.69999694824219,4.285714149475098,102.44999694824219,4.212857246398926,100.25,4.229285717010498,102.01000213623047,530756800,8013700
2009-04-13,3.7102432250976562,69.55298614501953,4.293571472167969,99.94999694824219,4.320714473724365,101.6500015258789,4.25,99.04000091552734,4.286071300506592,100.27999877929688,389236400,7797200
2009-04-14,3.651296377182007,69.0798110961914,4.2253570556640625,99.2699966430664,4.291785717010498,99.94999694824219,4.1875,98.2699966430664,4.270357131958008,99.08000183105469,454622000,6276700
2009-04-15,3.6306192874908447,68.78752136230469,4.201428413391113,98.8499984741211,4.223214149475098,99.05999755859375,4.134285926818848,96.44000244140625,4.185714244842529,98.2300033569336,412882400,8164200
2009-04-16,3.748203992843628,70.58290100097656,4.337500095367432,101.43000030517578,4.398214340209961,101.91999816894531,4.242499828338623,99.18000030517578,4.256785869598389,99.73999786376953,593446000,9259500
2009-04-17,3.8090028762817383,70.47152709960938,4.4078569412231445,101.2699966430664,4.4375,102.04000091552734,4.294642925262451,99.69000244140625,4.32785701751709,101.18000030517578,497495600,10214200
2009-04-20,3.718883752822876,69.88700866699219,4.3035712242126465,100.43000030517578,4.392499923706055,101.19000244140625,4.255714416503906,99.20999908447266,4.347499847412109,100.29000091552734,466466000,12524700
2009-04-21,3.757772207260132,71.19523620605469,4.348571300506592,102.30999755859375,4.362143039703369,102.4800033569336,4.235714435577393,98.19999694824219,4.2460713386535645,98.41000366210938,470685600,15226700
2009-04-22,3.7500555515289307,71.36223602294922,4.3396430015563965,102.55000305175781,4.476785659790039,103.86000061035156,4.328571319580078,101.05999755859375,4.379642963409424,101.16999816894531,938767200,12120000
2009-04-23,3.8701086044311523,70.57588958740234,4.47857141494751,101.41999816894531,4.5428571701049805,102.77999877929688,4.411071300506592,99.80000305175781,4.5221428871154785,102.6500015258789,945156800,9440400
2009-04-24,3.8238139152526855,69.64344787597656,4.425000190734863,100.08000183105469,4.469285488128662,101.58000183105469,4.391785621643066,99.5,4.451428413391113,101.16999816894531,540764000,10157500
2009-04-27,3.8494317531585693,69.55298614501953,4.4546427726745605,99.94999694824219,4.464285850524902,101.69000244140625,4.380714416503906,99.29000091552734,4.389285564422607,99.61000061035156,480690000,8611400
2009-04-28,3.8238139152526855,70.93778228759766,4.425000190734863,101.94000244140625,4.507500171661377,102.7300033569336,4.4021430015563965,99.25,4.405357360839844,99.36000061035156,455856800,11110500
2009-04-29,3.8620851039886475,72.39912414550781,4.469285488128662,104.04000091552734,4.530357360839844,105.0,4.422500133514404,101.66999816894531,4.45892858505249,101.9800033569336,458110800,9783700
2009-04-30,3.8833794593811035,71.8215560913086,4.4939284324646,103.20999908447266,4.535714149475098,106.05000305175781,4.461428642272949,102.8499984741211,4.507857322692871,104.55000305175781,498489600,10654500
2009-05-01,3.9268951416015625,72.79576110839844,4.544285774230957,104.61000061035156,4.569643020629883,104.86000061035156,4.492856979370117,102.94000244140625,4.492856979370117,103.77999877929688,397516000,6234200
2009-05-04,4.0759596824646,73.89527130126953,4.716785907745361,106.19000244140625,4.723214149475098,106.75,4.559999942779541,104.61000061035156,4.579999923706055,105.26000213623047,609358400,8313900
2009-05-05,4.095710277557373,73.65863800048828,4.73964262008667,105.8499984741211,4.744999885559082,106.81999969482422,4.682857036590576,105.51000213623047,4.705357074737549,106.0,398255200,6750000
2009-05-06,4.089231014251709,73.18301391601562,4.732142925262451,104.62000274658203,4.767857074737549,105.5,4.65071439743042,103.70999908447266,4.761785507202148,105.2300033569336,473538800,7530900
2009-05-07,3.983065366744995,71.76295471191406,4.609285831451416,102.58999633789062,4.728214263916016,104.80000305175781,4.567857265472412,101.83000183105469,4.726071357727051,104.6500015258789,531776000,8521400
2009-05-08,3.987077236175537,70.99351501464844,4.61392879486084,101.48999786376953,4.686785697937012,103.75,4.509285926818848,99.83000183105469,4.608571529388428,103.58000183105469,467964000,11575500
2009-05-11,3.9988040924072266,71.97982025146484,4.627500057220459,102.9000015258789,4.67714262008667,103.87999725341797,4.539999961853027,100.94999694824219,4.548928737640381,101.08999633789062,404658800,8253000
2009-05-12,3.839864492416382,72.70735168457031,4.4435715675354,103.94000244140625,4.632500171661377,104.37999725341797,4.401785850524902,102.37000274658203,4.627142906188965,102.9800033569336,609481600,7961600
2009-05-13,3.6877152919769287,71.53215026855469,4.267499923706055,102.26000213623047,4.429285526275635,103.0999984741211,4.263571262359619,101.3499984741211,4.400357246398926,102.87999725341797,595971600,8202100
2009-05-14,3.794497489929199,70.68575286865234,4.391071319580078,101.05000305175781,4.41178560256958,102.70999908447266,4.275000095367432,100.7699966430664,4.277857303619385,101.72000122070312,447826400,9445100
2009-05-15,3.778139591217041,70.90959167480469,4.372142791748047,101.37000274658203,4.450714111328125,103.06999969482422,4.343214511871338,100.56999969482422,4.3685712814331055,100.9000015258789,367567200,8367400
2009-05-18,3.908686876296997,73.15501403808594,4.523214340209961,104.58000183105469,4.525000095367432,104.70999908447266,4.341785907745361,101.94000244140625,4.418928623199463,102.0,458841600,7429500
2009-05-19,3.9333770275115967,73.80555725097656,4.551785945892334,105.51000213623047,4.618214130401611,106.12000274658203,4.490714073181152,104.0,4.529285907745361,104.33000183105469,372422400,7079200
2009-05-20,3.8846137523651123,72.78427124023438,4.495357036590576,104.05000305175781,4.61464262008667,105.9800033569336,4.474999904632568,103.80999755859375,4.55821418762207,105.51000213623047,388584000,7083100
2009-05-21,3.8324577808380127,71.92385864257812,4.434999942779541,102.81999969482422,4.527857303619385,103.25,4.388928413391113,101.73999786376953,4.469642639160156,103.06999969482422,407946000,7411500
2009-05-22,3.7806081771850586,71.27332305908203,4.375,101.88999938964844,4.434999942779541,103.30999755859375,4.348214149475098,101.75,4.430356979370117,102.66999816894531,297998400,5596200
2009-05-26,4.036146640777588,73.4627914428711,4.670714378356934,105.0199966430664,4.672500133514404,105.62999725341797,4.448214054107666,101.0199966430664,4.455714225769043,101.31999969482422,636927200,7211200
2009-05-27,4.106204986572266,72.00080871582031,4.751785755157471,102.93000030517578,4.820714473724365,105.16999816894531,4.675357341766357,102.91000366210938,4.706428527832031,104.33999633789062,646422000,7119600
2009-05-28,4.168544292449951,73.23194885253906,4.823928356170654,104.69000244140625,4.835357189178467,105.13999938964844,4.715357303619385,102.68000030517578,4.766071319580078,103.33999633789062,487552800,6127500
2009-05-29,4.19138240814209,74.34417724609375,4.8503570556640625,106.27999877929688,4.85357141494751,106.5,4.780357360839844,103.94999694824219,4.835357189178467,104.47000122070312,456534400,6871800
2009-06-01,4.300634860992432,75.80615997314453,4.976785659790039,108.37000274658203,4.999642848968506,108.66999816894531,4.857142925262451,106.66999816894531,4.873928546905518,106.94000244140625,452499600,7725000
2009-06-02,4.304956436157227,74.72892761230469,4.981785774230957,106.83000183105469,5.047857284545898,108.80000305175781,4.941071510314941,106.66000366210938,4.963928699493408,107.51000213623047,456223600,7045800
2009-06-03,4.350015640258789,74.49108123779297,5.033928394317627,106.48999786376953,5.039642810821533,106.5999984741211,4.966785907745361,105.11000061035156,5.0,106.52999877929688,565199600,7688000
2009-06-04,4.436119556427002,74.379150390625,5.133571624755859,106.33000183105469,5.149285793304443,106.87000274658203,5.001428604125977,105.5999984741211,5.004642963409424,106.16999816894531,550634000,5468500
2009-06-05,4.4648237228393555,75.01573944091797,5.166785717010498,107.23999786376953,5.22857141494751,108.4000015258789,5.11464262008667,106.75,5.189642906188965,107.33000183105469,632716000,7665000
2009-06-08,4.439515113830566,75.19058227539062,5.137499809265137,107.48999786376953,5.151071548461914,107.9800033569336,4.979642868041992,105.5,5.136428356170654,106.63999938964844,931652400,6363800
2009-06-09,4.404641151428223,75.64530181884766,5.097142696380615,108.13999938964844,5.1628570556640625,109.13999938964844,5.0196428298950195,107.98999786376953,5.13607120513916,108.1500015258789,676964400,8585900
2009-06-10,4.328411102294922,75.79216003417969,5.0089287757873535,108.3499984741211,5.08392858505249,109.27999877929688,4.939285755157471,107.05000305175781,5.081428527832031,109.19999694824219,688623600,7578100
2009-06-11,4.319153308868408,76.52667236328125,4.998214244842529,109.4000015258789,5.055714130401611,110.63999938964844,4.948214054107666,108.55999755859375,4.983928680419922,108.75,524823600,9134300
2009-06-12,4.227184772491455,75.69425201416016,4.891785621643066,108.20999908447266,4.967857360839844,109.27999877929688,4.858571529388428,107.75,4.957499980926514,108.4000015258789,563085600,7250900
2009-06-15,4.200026035308838,75.28153991699219,4.860357284545898,107.62000274658203,4.89035701751709,108.83000183105469,4.817500114440918,107.23999786376953,4.857500076293945,107.62999725341797,539750400,8567600
2009-06-16,4.2080488204956055,75.0716781616211,4.869642734527588,107.31999969482422,4.945357322692871,109.13999938964844,4.860714435577393,107.2699966430664,4.880714416503906,108.47000122070312,514805200,7231000
2009-06-17,4.184284687042236,74.84783172607422,4.8421430587768555,107.0,4.908928394317627,107.87999725341797,4.804642677307129,106.87999725341797,4.8810715675354,107.45999908447266,571412800,7366200
2009-06-18,4.193543910980225,74.379150390625,4.8528571128845215,106.33000183105469,4.9285712242126465,107.52999877929688,4.84250020980835,106.12000274658203,4.861071586608887,106.93000030517578,427680400,6206900
2009-06-19,4.304647922515869,74.0713882446289,4.981428623199463,105.88999938964844,4.982142925262451,106.6500015258789,4.889285564422607,105.5,4.9310712814331055,106.30999755859375,721856800,13559000
2009-06-22,4.239528179168701,73.11304473876953,4.906071662902832,104.5199966430664,5.055714130401611,105.87999725341797,4.8689284324646,104.2300033569336,5.023928642272949,105.18000030517578,634914000,7295400
2009-06-23,4.1358323097229,73.05706024169922,4.786071300506592,104.44000244140625,4.891071319580078,104.87000274658203,4.74571418762207,103.79000091552734,4.871428489685059,104.75,706532400,5152600
2009-06-24,4.204039096832275,72.85423278808594,4.864999771118164,104.1500015258789,4.910714149475098,106.4800033569336,4.8164286613464355,103.72000122070312,4.836428642272949,105.38999938964844,485525600,6395200
2009-06-25,4.316375732421875,74.19027709960938,4.994999885559082,106.05999755859375,5.007143020629883,106.79000091552734,4.828928470611572,103.51000213623047,4.848214149475098,103.69999694824219,589447600,6900600
2009-06-26,4.396000385284424,73.92446899414062,5.0871429443359375,105.68000030517578,5.127142906188965,106.5,4.990714073181152,105.05000305175781,4.992499828338623,106.5,439384400,5127900
2009-06-29,4.381494522094727,74.02940368652344,5.070357322692871,105.83000183105469,5.141071319580078,106.18000030517578,5.054999828338623,105.16000366210938,5.123571395874023,105.98999786376953,567616000,4681800
2009-06-30,4.395689964294434,73.0430908203125,5.086785793304443,104.41999816894531,5.135714054107666,106.02999877929688,5.064285755157471,103.80999755859375,5.0921430587768555,105.69000244140625,434224000,7512600
2009-07-01,4.408036708831787,73.33688354492188,5.101071357727051,104.83999633789062,5.166428565979004,106.2699966430664,5.090000152587891,104.7300033569336,5.125,105.0,414178800,5537300
2009-07-02,4.3213114738464355,71.16140747070312,5.000714302062988,101.7300033569336,5.101071357727051,103.91000366210938,4.992499828338623,101.7300033569336,5.044642925262451,103.80000305175781,370479200,7026700
2009-07-06,4.277795791625977,71.10545349121094,4.950356960296631,101.6500015258789,4.963928699493408,102.2300033569336,4.8660712242126465,100.47000122070312,4.953571319580078,101.56999969482422,498688400,6522500
2009-07-07,4.178730487823486,70.08415222167969,4.835714340209961,100.19000244140625,4.988571643829346,101.95999908447266,4.82785701751709,100.02999877929688,4.945714473724365,101.33999633789062,461596800,6685600
2009-07-08,4.234899520874023,70.42691040039062,4.90071439743042,100.68000030517578,4.929999828338623,101.16999816894531,4.800714492797852,99.5,4.854285717010498,100.29000091552734,575929200,7380800
2009-07-09,4.208357334136963,71.40621948242188,4.869999885559082,102.08000183105469,4.928214073181152,102.77999877929688,4.854642868041992,100.8499984741211,4.920000076293945,101.12000274658203,343025200,6153200
2009-07-10,4.275020599365234,70.5318603515625,4.947143077850342,100.83000183105469,4.96321439743042,101.72000122070312,4.8685712814331055,99.80000305175781,4.869285583496094,100.97000122070312,445275600,7465900
2009-07-13,4.3929123878479,72.48348236083984,5.083571434020996,103.62000274658203,5.083571434020996,103.6500015258789,4.91178560256958,100.19000244140625,4.983571529388428,101.27999877929688,483501200,9494300
2009-07-14,4.390753746032715,72.22467041015625,5.081071376800537,103.25,5.113571643829346,103.62000274658203,5.041428565979004,102.5199966430664,5.072500228881836,103.41999816894531,347247600,5413500
2009-07-15,4.533026218414307,75.00172424316406,5.24571418762207,107.22000122070312,5.25,107.22000122070312,5.154285907745361,104.5999984741211,5.179999828338623,104.75,485587200,8699100
2009-07-16,4.552778244018555,77.39407348632812,5.268571376800537,110.63999938964844,5.286428451538086,110.97000122070312,5.198928356170654,106.79000091552734,5.205714225769043,106.83999633789062,393570800,14997900
2009-07-17,4.683326244354248,80.73772430419922,5.419642925262451,115.41999816894531,5.429285526275635,115.52999877929688,5.30821418762207,113.16000366210938,5.324285507202148,113.41000366210938,602154000,20188900
2009-07-20,4.719127178192139,81.45123291015625,5.461071491241455,116.44000244140625,5.537142753601074,116.87999725341797,5.388928413391113,114.38999938964844,5.473928451538086,114.52999877929688,735526400,10682500
2009-07-21,4.675919055938721,81.87095642089844,5.411071300506592,117.04000091552734,5.479642868041992,117.04000091552734,5.348214149475098,115.37999725341797,5.474642753601074,115.87000274658203,874781600,8301700
2009-07-22,4.8373284339904785,80.84263610839844,5.5978569984436035,115.56999969482422,5.668928623199463,117.19999694824219,5.575356960296631,115.08999633789062,5.63535737991333,116.18000030517578,874104000,8813400
2009-07-23,4.870658874511719,81.88492584228516,5.636428356170654,117.05999755859375,5.658571243286133,118.0,5.555714130401611,115.05999755859375,5.593928337097168,115.05999755859375,526962800,8461400
2009-07-24,4.937630653381348,82.2906494140625,5.713928699493408,117.63999938964844,5.714285850524902,118.1500015258789,5.589285850524902,116.62999725341797,5.6053571701049805,116.68000030517578,438362400,6261000
2009-07-27,4.941023349761963,82.28364562988281,5.717857360839844,117.62999725341797,5.74571418762207,117.91999816894531,5.616428375244141,116.56999969482422,5.7203569412231445,116.94999694824219,433311200,5069200
2009-07-28,4.937938213348389,82.03883361816406,5.714285850524902,117.27999877929688,5.717857360839844,117.5199966430664,5.628571510314941,116.33999633789062,5.674285888671875,116.62999725341797,363554800,5782900
2009-07-29,4.938863277435303,82.02483367919922,5.715357303619385,117.26000213623047,5.7303571701049805,117.27999877929688,5.651785850524902,116.05000305175781,5.675000190734863,116.36000061035156,382158000,5100900
2009-07-30,5.024044036865234,82.44452667236328,5.813928604125977,117.86000061035156,5.882857322692871,119.37000274658203,5.767857074737549,117.66999816894531,5.775000095367432,118.0,469604800,6803100
